0.009001	-1.78752
0.01	-1.6918
0.010999	-1.60436
0.011998	-1.52389
0.012997	-1.44933
0.013996	-1.37989
0.014995	-1.31489
0.015994	-1.25381
0.016993	-1.19618
0.017992	-1.14165
0.018991	-1.08988
0.01999	-1.04062
0.020989	-0.993618
0.021988	-0.948687
0.022987	-0.905647
0.023986	-0.864343
0.024985	-0.824638
0.025984	-0.786413
0.026983	-0.74956
0.027982	-0.713982
0.028981	-0.679593
0.02998	-0.646315
0.030979	-0.614078
0.031978	-0.582817
0.032977	-0.552474
0.033976	-0.522996
0.034975	-0.494334
0.035974	-0.466443
0.036973	-0.439283
0.037972	-0.412816
0.038971	-0.387005
0.03997	-0.36182
0.040969	-0.337229
0.041968	-0.313205
0.042967	-0.289722
0.043966	-0.266756
0.044965	-0.244283
0.045964	-0.222282
0.046963	-0.200734
0.047962	-0.17962
0.048961	-0.158923
0.04996	-0.138625
0.050959	-0.118712
0.051958	-0.0991685
0.052957	-0.0799809
0.053956	-0.0611363
0.054955	-0.0426221
0.055954	-0.0244267
0.056953	-0.00653911
0.057952	0.0110513
0.058951	0.0283545
0.05995	0.04538
0.060949	0.0621368
0.061948	0.0786335
0.062947	0.0948782
0.063946	0.110879
0.064945	0.126643
0.065944	0.142177
0.066943	0.157489
0.067942	0.172585
0.068941	0.18747
0.06994	0.202152
0.070939	0.216635
0.071938	0.230925
0.072937	0.245028
0.073936	0.258948
0.074935	0.272691
0.075934	0.28626
0.076933	0.299661
0.077932	0.312897
0.078931	0.325973
0.07993	0.338893
0.080929	0.35166
0.081928	0.364279
0.082927	0.376753
0.083926	0.389085
0.084925	0.401278
0.085924	0.413337
0.086923	0.425263
0.087922	0.43706
0.088921	0.448731
0.08992	0.460279
0.090919	0.471706
0.091918	0.483014
0.092917	0.494207
0.093916	0.505287
0.094915	0.516256
0.095914	0.527117
0.096913	0.537871
0.097912	0.548522
0.098911	0.55907
0.09991	0.569518
0.100909	0.579868
0.101908	0.590122
0.102907	0.600282
0.103906	0.61035
0.104905	0.620326
0.105904	0.630214
0.106903	0.640015
0.107902	0.649729
0.108901	0.65936
0.1099	0.668908
0.110899	0.678375
0.111898	0.687762
0.112897	0.69707
0.113896	0.706302
0.114895	0.715458
0.115894	0.72454
0.116893	0.733549
0.117892	0.742486
0.118891	0.751353
0.11989	0.76015
0.120889	0.768879
0.121888	0.77754
0.122887	0.786136
0.123886	0.794666
0.124885	0.803132
0.125884	0.811536
0.126883	0.819877
0.127882	0.828158
0.128881	0.836378
0.12988	0.844539
0.130879	0.852642
0.131878	0.860688
0.132877	0.868677
0.133876	0.87661
0.134875	0.884489
0.135874	0.892313
0.136873	0.900084
0.137872	0.907803
0.138871	0.91547
0.13987	0.923086
0.140869	0.930651
0.141868	0.938167
0.142867	0.945634
0.143866	0.953053
0.144865	0.960424
0.145864	0.967749
